x,y,class
-2.328627028432552,-3.265822427467165,1.0
-1.6372388311278376,-1.879769123182719,1.0
-3.4883712261821564,-1.7593512711010781,1.0
-2.4027876282989884,-2.6125541751877854,1.0
-2.655588176919591,-1.5810614678581514,1.0
-0.1753856032330776,-2.0493460358063547,1.0
-0.41292618842451323,-1.8908305211005256,1.0
-2.2713038160946124,-2.5464371842710944,1.0
-2.7394777780804507,-3.254875584541264,1.0
-3.3098945232334716,-2.3900498032932815,1.0
-2.8082453877363527,-0.5207221601129486,1.0
-2.033555015598196,-3.089782088905565,1.0
-1.2927578870247887,-1.751943369149876,1.0
-2.722480699819087,-3.650689514608544,1.0
-4.5183858581405145,-2.6487249252054332,1.0
-1.8083985719723292,-4.394567301465072,1.0
-1.5008874853103236,-2.312345413198811,1.0
-1.453404410336967,-1.5212674879180001,1.0
-1.8707150245633575,-0.44382075193276305,1.0
-2.9839174105086133,-2.8364414397518662,1.0
-2.1539946715078173,-1.7510844650327335,1.0
-1.9805247011628322,-3.1921459511880714,1.0
-2.342020543296635,-0.32616320451007375,1.0
-0.19429099849344733,-1.3568489011790943,1.0
-3.127883353577843,-4.046841485231496,1.0
-2.3359751188393743,-1.6480995387347288,1.0
-3.9280090128477565,-0.701984669884083,1.0
-0.49233284680685974,-2.325555573714395,1.0
-2.746454476876178,-0.8143095615299771,1.0
-2.16398444884744,-0.4217520227815521,1.0
-2.368031044634669,-2.8490419039472465,1.0
-2.0481105917010822,-2.1987254935000147,1.0
-2.9799068498425854,-1.0659371889174618,1.0
-2.5165243575539624,-0.37720849210481955,1.0
-1.3003013253210878,-2.568519438140879,1.0
-2.4447508923557173,-0.9335588301168234,1.0
-2.6730843741791985,-3.2611660629689982,1.0
-1.898085137946099,-1.3378023730981274,1.0
-1.5786956844484195,-2.012487053732249,1.0
-1.891188863471373,-1.029428890144597,1.0
-1.3004769100591123,-1.5061523964812662,1.0
-2.159919362477774,-2.8614636015139636,1.0
-0.6925858737697759,-1.4906659311011916,1.0
-1.6540738372015344,-2.914420977123538,1.0
-2.048935862428133,-1.8566806220333096,1.0
-2.0363915388039007,-1.4002007414969189,1.0
-3.063184179380347,-3.8522616833423893,1.0
-1.1305377008000161,-1.6417769387347336,1.0
-4.666097500199089,-1.0417391959384905,1.0
-1.3811834661204214,-1.949593784374423,1.0
-3.4036889672979194,-1.5430719866285947,1.0
-3.4504109418779043,-2.081511584893139,1.0
-2.1872076820077857,-1.0992952100792341,1.0
-3.5896724521853374,-1.7912969295301986,1.0
-2.162406985121138,-1.6033625161691074,1.0
-3.3103831357250497,-2.0826739257041385,1.0
-2.63412506747295,-2.9474948123047913,1.0
-2.9833588236046857,0.199948749036432,1.0
-1.444558400235801,-2.0905267334527426,1.0
-0.7456821928910857,-2.335531379564764,1.0
-1.4836265411042766,-2.6702648940327016,1.0
-2.2234830031910646,-2.5841082128359023,1.0
-2.119516695450569,-3.0190728927906947,1.0
-2.883067234642558,-2.799289655119024,1.0
-1.6896608407287546,-2.4423108430397007,1.0
-0.05548375639946368,-0.6974759990586423,1.0
-2.719615779891786,-2.2138384717030988,1.0
-1.4293900160674455,-0.8235164090692868,1.0
-1.0840353654353372,-1.4188000524867115,1.0
-3.7131132186003786,0.09011792761671078,1.0
-2.013174721060813,-2.6466781478910617,1.0
-3.4493199835857014,-1.8230344979337758,1.0
-1.294452962511674,-1.1484918966983986,1.0
-1.1656068217375886,-2.0092821944939847,1.0
-1.4747482007156862,-0.8990287359129485,1.0
0.13329068519387777,-1.2511954665260892,1.0
-0.943414114902442,-2.6139907440743726,1.0
-2.9040833009537512,-1.9469073301800832,1.0
-1.7454474918390293,-1.1944098068236915,1.0
-4.68200112803499,-1.7430835638883144,1.0
-4.476239288267571,-0.993838399868817,1.0
-4.752454753469286,-0.46679926449609677,1.0
-3.0453490759360315,-1.9213395952900616,1.0
-2.61188842722797,-3.388323016843729,1.0
-2.936833281534649,-2.9110570977728956,1.0
-1.9788509053549503,-2.04369215126009,1.0
-3.0356477100726096,-0.49667121144775495,1.0
-1.4030306390913867,-3.3166210528611293,1.0
-1.8340877192589753,-0.8602469265047377,1.0
-1.3429619158559316,-3.4528540994655392,1.0
-2.0074421079065465,-3.0380453386984945,1.0
-1.2590735999139353,-1.5594190895486495,1.0
-2.2523974283214616,-2.9157176469238233,1.0
-1.6640187292553597,-1.1137162766240518,1.0
-2.5338854674656437,-2.2039704155981155,1.0
-3.191348944302657,-2.118878137716611,1.0
-3.027832356296236,-2.821652347069621,1.0
-0.46759657543044564,-3.5390130198819065,1.0
-1.989983424055536,-3.1908098916861665,1.0
-0.6694937851312968,-1.4794860876489846,1.0
-2.4395065864289966,-2.1554638997309175,1.0
1.042213331899712,-2.665079595177368,1.0
-3.4795132196499496,-1.692826544167219,1.0
-2.1188369948419106,-1.5917043404461093,1.0
-2.0948724344656613,-1.2506489229501225,1.0
-1.1910757130074285,-0.8597888113306886,1.0
-1.2319599772051464,-2.867883847960349,1.0
-0.4805071250695494,-2.5039754740583473,1.0
-1.0109829710243734,-1.6433105887894788,1.0
-2.1945181528042115,-3.138479021068127,1.0
-2.3430020533619382,-1.6600937550917039,1.0
-2.3924683163246963,-1.4692780580293143,1.0
-2.358257431748821,-1.4671070812612017,1.0
-1.622412898897097,-2.056480916974556,1.0
-1.0725462096214788,-3.0897833071290957,1.0
-1.2637919179309636,-1.6790832340049069,1.0
-4.805458609998231,-2.7265000197825953,1.0
-1.4728857352946925,-2.0252239848475555,1.0
-2.2798435393359884,-1.9213304235771336,1.0
-2.801322782651936,-2.539784259706962,1.0
-2.4213129295470197,-1.9104526469305865,1.0
-2.3890112686689364,-0.8144452783959835,1.0
-2.803365593958582,-1.5126919014898959,1.0
-1.1046053891909913,-2.9038413103055394,1.0
-0.8533080836710005,-3.0898883352082227,1.0
-2.2890189392300995,-3.26386546546887,1.0
-0.7798582559868532,-1.7118763585020913,1.0
-1.6062391603227575,-2.8419048089611874,1.0
-1.2382270798495267,-1.0883424301312405,1.0
-4.770817246945259,-1.7185467125788667,1.0
-1.9910404710717584,-1.8335694046796633,1.0
-1.0491701165960143,-0.4935138732954536,1.0
-1.9251812936590238,-0.5833529702140687,1.0
-2.674995475889934,-3.4708673017881564,1.0
-1.3613548490471459,-2.257181342738825,1.0
1.2883429025065078,-2.9303411982910887,1.0
-2.148258182134237,-3.2524776388072403,1.0
-1.5936203064894379,-1.889652717452954,1.0
-1.9926929902680752,-1.9535078509979962,1.0
-2.622617894756373,-2.206431599064288,1.0
-2.6618464031060833,-2.4332795078884066,1.0
-2.107304750794102,-2.4381210923160346,1.0
-0.19948195901846932,-2.093406644379505,1.0
-2.3136607272897893,-1.997649476239497,1.0
-4.208726750247906,-1.4517076788679875,1.0
-0.4891552453232666,-3.309451262371161,1.0
-2.192637944542656,-2.540158388832894,1.0
-3.315486052117177,-0.5553440683750361,1.0
0.19522145424352289,-0.06448550364644445,1.0
-2.307713462396052,-3.1654667413445825,1.0
-2.5745197889173457,-2.4664720425836237,1.0
-3.1551971960831215,-1.3337962610942111,1.0
-2.133112012357162,-2.4858711215139264,1.0
-1.7600001723842043,-1.2710319108544417,1.0
-2.775640880704173,-0.5346558000162043,1.0
-3.1020097407613036,-3.458190396746036,1.0
-1.4042210872573264,-1.9732923897263956,1.0
-1.149892993413291,-2.82409523598603,1.0
-2.498770431040509,-0.6625587107009037,1.0
-3.3888910911501973,-3.575835075808153,1.0
-1.1164635286874947,-2.490259116883501,1.0
-1.7371193999113153,-3.997495669235201,1.0
-1.0073554992533698,-1.6836808734387878,1.0
-1.1385027338648692,-0.5808976087251303,1.0
-1.3853438975953827,-2.4892854916868474,1.0
-0.12280201527624879,-2.913239992999226,1.0
0.1645776182924985,-1.1017291610927207,1.0
-3.0035472008786037,-2.4932214031069093,1.0
-2.769962546134405,-1.8316051268515186,1.0
-0.38006655750514895,-1.2187767668778513,1.0
-1.5367272520265582,-2.8664051209677037,1.0
-0.4598048338392229,-2.666894489718295,1.0
-0.26604909524319686,0.4127638213791447,1.0
-0.7977136875193764,-3.553419099934918,1.0
-1.9897862449857822,-1.9733431999762554,1.0
-2.9593996917421803,-0.5883522121332703,1.0
-0.344627661406564,-2.664548828192315,1.0
-2.747678785934707,-1.2659430839829509,1.0
-2.2573288517940573,-2.265894313301653,1.0
-3.365823824088838,-1.4575834047809695,1.0
-1.074485836886848,-2.546673670377679,1.0
-2.6627586292114014,-1.8654585892339535,1.0
-1.4407462254006747,-3.0907913818243062,1.0
-2.1794046255866624,-1.2576951093145365,1.0
-2.037459979446995,-4.245427082638834,1.0
-2.9060055215890688,-2.5112139410931986,1.0
-2.3920951607709022,-1.3703567749550758,1.0
-2.2376093570786355,-2.225009852109545,1.0
-3.283570634146457,-0.9235348668786854,1.0
-3.3102147798386126,-1.4784400045836663,1.0
-1.6784689638604773,-2.2271935443998268,1.0
-2.9937991652870286,-2.040243875708627,1.0
-2.5260248178573157,-0.4037524533021699,1.0
-0.6399234908677931,-2.0233227874523587,1.0
-1.9577714680368257,-2.8314642214436874,1.0
-0.4907099029855111,-1.8034556563321473,1.0
-1.8192090291098615,-3.2726874678075926,1.0
-1.2575368308151496,-3.267047367109484,1.0
-1.357878133083397,-1.8586204546056055,1.0
-3.1130267240730882,-2.5778383571758776,1.0
-3.2355581859367737,-3.5278069020502736,1.0
-1.8030110295756971,-2.653809264672105,1.0
-1.8723488679796434,-2.48742937481587,1.0
-2.498785708697018,-3.1154605927360643,1.0
-1.4478967667040272,-2.9862667298399947,1.0
-2.470619896315903,-2.0046578924930794,1.0
-2.9286922361850865,-3.3764000234152363,1.0
-0.7934486711153892,-2.5865483774221802,1.0
-1.7220985997779237,-1.8276553400071682,1.0
-3.9223527295624248,-2.444066204294699,1.0
-1.6938209797282633,-2.4383145250191594,1.0
-2.9319311177719207,-2.431040026547394,1.0
-0.11951532991958214,-1.4024283666359174,1.0
-2.8166809809327003,-2.026593648376951,1.0
-0.5649022423931658,-1.698259151324638,1.0
-2.485907965798865,-2.8814312997632374,1.0
-0.6442667222893141,-1.1072609647502927,1.0
-0.7351880093034984,-1.4268809485250653,1.0
-1.357923675116063,-2.710271011054165,1.0
-2.7552662582402996,-2.029197361274705,1.0
-2.0110446772757413,-1.9600204030914101,1.0
-2.035536475801069,-0.8915126425320794,1.0
-0.9022480041585628,-3.0419336025608894,1.0
-1.6374757624029015,-1.6856870483171147,1.0
-3.056860230286196,-0.7340109709134572,1.0
-0.5084837486033249,-2.4204936321870894,1.0
-2.5310562175017055,-1.9416490621341096,1.0
-1.665260860974411,-2.47735220446904,1.0
-2.9218137043790846,-1.6161528961199043,1.0
-1.1728185549387407,-2.1879565741966136,1.0
-0.6766030181274385,-1.2248090719621954,1.0
-2.027244723514493,-1.015320361874763,1.0
-2.255333733726548,-2.3164519217406596,1.0
-1.9694500864297937,-2.0481158537682536,1.0
-2.5735385434486795,-2.4669420846306913,1.0
-2.169730254528886,-1.6323547301534158,1.0
-0.786552485107922,-1.4450040056171405,1.0
-1.1774956400223517,-1.4738797461042306,1.0
-2.0944845811567663,-1.30155839365003,1.0
-1.3526206353390338,-0.15973251653232512,1.0
-2.2785195859936542,-1.1194629556113067,1.0
-2.3403966408600696,-1.9005248611687664,1.0
-2.0108306686443553,-0.1707290287087928,1.0
-2.966099893671876,-2.1244031841534823,1.0
-2.914013206827893,-1.0072583980042684,1.0
-1.7203364415033213,-3.5780833331185278,1.0
-3.3883861366601296,-3.9048638669054805,1.0
-1.8998028586198776,-1.4632245764392944,1.0
-1.2953321204930588,-0.7982067182712684,1.0
-1.667544594913027,-1.8762116336681638,1.0
-2.832247020743941,-1.1877335891663343,1.0
-2.4050420797507988,-1.2309905975958841,1.0
-2.4783967714988897,-1.9830312395121066,1.0
-1.6076491890829863,-2.8873124100481586,1.0
-2.709845933157159,-3.544688298720557,1.0
-2.374652872208839,-1.8337207580653634,1.0
-0.8502928907358152,0.09778763852657368,1.0
-2.9123541665374306,-1.1408093678730484,1.0
-0.8707676389290864,-4.808641980164232,1.0
-1.2008883123888647,-2.1345683301328853,1.0
-2.350316122445404,-1.1893183357095967,1.0
-3.210093746451048,-1.0188231983379563,1.0
-0.1908949312167687,-2.2856096818317417,1.0
-2.825952993198627,-2.2626835065758724,1.0
-1.0945891440886708,-2.527567906251495,1.0
-2.5208789835486005,-4.095823308915168,1.0
-1.646473780780593,-1.0430630515709018,1.0
-4.29846638989642,-1.2867095815040641,1.0
-1.3922529693505188,-3.6007057389818877,1.0
-1.9241396892270186,-1.0742789988944041,1.0
-1.3653181357449156,-1.639664990546554,1.0
-2.818756384506017,-1.0775156966172652,1.0
-1.7420245504442922,-4.1643975178766715,1.0
-1.847966285081735,-1.5360976335388616,1.0
-2.7076558351884135,-1.13601001590904,1.0
-1.7251889516467378,-1.0266019553961891,1.0
-2.2856269231673387,-1.2820176328061266,1.0
-2.1232292140069613,-2.1406313557164567,1.0
-1.1670466798806598,-3.2087783892846855,1.0
-3.0664437178992956,-0.9159298621725482,1.0
-2.874726431292493,-2.8687784505670804,1.0
-1.8628060418964403,-2.2838723407622474,1.0
-0.5504406646958948,-2.066680049883045,1.0
-1.9722894282314598,-0.9800949438065769,1.0
-1.7514020100156107,-0.17111406332246015,1.0
-2.2635026472361286,-1.657730362718162,1.0
-0.3858770944563914,-1.0370827703830732,1.0
-1.9128663474570589,-0.2609179113156195,1.0
-2.5624261459623483,-1.3770101535126096,1.0
-1.3202166929972723,-1.6673814150762012,1.0
-1.1074755078010852,-2.926679196636706,1.0
-2.220166140594181,-1.6575356950850606,1.0
-1.2036354920297248,-1.3866039385073707,1.0
-1.0157739366773781,-3.6952903649848476,1.0
-1.34772739441987,-1.448250075685542,1.0
-3.2842414293421838,-1.2538235545839589,1.0
-0.8681040094422694,-1.6978253948756494,1.0
-3.6088263456829486,-2.2166230487462806,1.0
-1.5519688107967153,-2.33875672281524,1.0
-2.4982822284876334,-3.5113941825577943,1.0
0.5429304645911817,-1.6172408344019118,1.0
-3.4445579752460853,-2.7476502871539568,1.0
-3.0760282650318045,-0.30227046555803705,1.0
-3.112345090994529,-1.7381341163894697,1.0
-2.0439132066075514,-2.568006062363378,1.0
-3.859473578875313,-2.2057344981983746,1.0
-2.176848212199663,-1.961821131915319,1.0
-2.4050749901612156,-2.928373013386112,1.0
-3.3535714791111824,-1.2772606913998,1.0
-1.9230507501148297,-2.4448522155561716,1.0
-1.5197109132437336,-1.9686729705125536,1.0
-2.812223567175485,-1.5433395271361006,1.0
-0.7083337925983777,0.0787441353744236,1.0
-1.0873245427659644,-1.4423809871072266,1.0
-2.508452277902933,-2.1540898270096798,1.0
-1.0988152664101762,-2.452871754801995,1.0
-1.436963167780489,-2.586120027661037,1.0
-1.2656706795791908,-1.342224208932933,1.0
-3.153929650157239,-1.4316336356345136,1.0
-2.803107188077928,-2.5638913901914813,1.0
-1.4549532584849085,-1.9451940015680556,1.0
-1.2942830647111896,-0.8619831768502657,1.0
-3.0492029231966598,-1.9144464016626381,1.0
-2.1908870942500425,-1.3314336358938021,1.0
-1.8108549463546506,-4.132193142387369,1.0
-1.2685090258869949,-4.093672852283518,1.0
-2.162270896954373,-1.727507326923395,1.0
-1.6839744785728374,-3.17895093788394,1.0
-0.8294326714970806,-2.164838966316842,1.0
-2.4234936339052773,-1.6157163632951437,1.0
-0.3109202642519395,-1.203630424941109,1.0
-2.1269044844694007,-2.275545439619461,1.0
-2.386259944948628,-1.7295784687805011,1.0
-2.6329303367461954,-0.06097343389311494,1.0
-2.860038257311567,-1.3668094927494425,1.0
-3.254416554294574,-2.7587676151070495,1.0
-2.9126226889201687,-2.5200250681050105,1.0
-2.401517231319607,-4.163486539973427,1.0
-2.5892407024746547,-0.8293399485152673,1.0
-1.5735461883198654,-1.5799104002687072,1.0
-2.5092688518978012,-2.04384205855775,1.0
-1.2524329062259174,-3.147056773966103,1.0
-2.90795237492359,-3.142059949772064,1.0
-4.422750139687017,-3.134367158791928,1.0
-2.5714571465744522,-2.8619202539252817,1.0
-2.9665537292932846,-1.921954186081431,1.0
-0.8050796397868782,-5.303589242894061,1.0
-1.8040568028005108,-1.2401769768236783,1.0
-0.3864489690453403,-0.08521170732918315,1.0
-3.008184019794469,-0.148787087738816,1.0
-4.141801122081716,-2.3681183112206154,1.0
-2.6107615081422417,-3.5233803864645696,1.0
-3.2667363657330104,-0.6693217609471749,1.0
-2.920648353389931,-3.1573417052421133,1.0
-2.824930244949552,-3.220337049225711,1.0
-1.8185335587014413,-0.1489890273387786,1.0
-0.34188242020542625,-2.598218557036531,1.0
-1.8424385201009534,-1.982492266399722,1.0
-3.224789492336658,-0.1746993594649242,1.0
-1.2681611147947711,-2.7152696384194934,1.0
-1.7904544870281873,-3.106387654115101,1.0
-3.0267941655500827,-4.013228285759919,1.0
-1.432278220781573,-1.8238581977246817,1.0
-1.20679812690522,-2.0242167745836355,1.0
-2.8044292334997354,-2.155045157423225,1.0
-1.3245265909431825,-2.519936768754254,1.0
-2.2942563179963766,-2.5402551900287715,1.0
-0.9911742948705462,-2.2832992676423802,1.0
-1.5583560035626745,-1.8335667976012162,1.0
-3.5164893243205735,-1.3687669722219145,1.0
-2.4898311950595557,-1.4818579177134874,1.0
-1.2134136731152603,-1.8067416199531185,1.0
-3.1716515075380642,-1.9147879635770744,1.0
-1.7802757258734934,-0.5551637172062174,1.0
-0.2803446197111543,-0.23652822466190182,1.0
-1.1501150654868706,-1.3577731273204048,1.0
-2.519710295330592,-0.8633963926146686,1.0
-1.8868757424520914,-2.2662727542587366,1.0
-1.5577946220778556,-1.5664605051432319,1.0
-2.9385595564003246,-0.5373835756166401,1.0
-1.5147823441522603,-0.7243559044584131,1.0
-1.4778376594681868,-3.5206608856980814,1.0
-2.1283257634153507,-1.8157996643862717,1.0
-3.3613673731025067,-1.535351141111082,1.0
-3.8801696706135544,-1.5904988485883822,1.0
-0.9247704723429659,-2.310249850741446,1.0
-1.0886414237395434,-1.0693078927696134,1.0
-0.7278237082242742,-0.9971923903049489,1.0
-3.2537073918312336,-3.04630683135838,1.0
-3.050032609160419,-2.1014737550803004,1.0
-1.8169671651250994,-2.3808500921005415,1.0
-1.9480609566704352,-1.474646973604836,1.0
-3.6634844046442367,-0.8071139481429372,1.0
-0.7450797916689715,-2.573787566293921,1.0
-2.501165291096828,-2.560179526473988,1.0
-2.7153865406759663,-1.4280196654575534,1.0
-1.9857693938112317,-1.3886644631442069,1.0
-1.42053130903849,-0.8918781346608513,1.0
-2.819387959161471,-2.1422744017637796,1.0
-1.7376482612994477,0.2049214519963356,1.0
0.1687019733300934,-2.4422946690365226,1.0
-1.5758945946711025,-2.9988243539258113,1.0
-2.3507092879109353,-0.7237050432943637,1.0
-1.7567632052728515,-1.8129482207695022,1.0
-3.3366780912645977,-2.644680161734076,1.0
-0.8305758887585666,-2.5176159912763616,1.0
-1.3517389331996812,-1.7311505979825474,1.0
-1.592644911778291,-2.520398937307183,1.0
-2.641691250300596,-1.166811812172319,1.0
-1.3213832905385483,-1.1018343245200906,1.0
-2.1663324105498933,-2.2263365159714406,1.0
-2.2242731772535618,-0.7435263410850805,1.0
-1.0835731183562913,-3.4454961567686713,1.0
-3.561778226803446,-1.2185762604677732,1.0
-3.13743359973444,-0.9349563896314055,1.0
0.016478865950152244,-2.0258326051027415,1.0
-1.8795188155929834,-2.866490235537914,1.0
-2.679967690528395,-2.2266564074531057,1.0
-1.4101788426157205,-1.7270275436625357,1.0
-2.365301884082926,-1.6276764286465686,1.0
-0.1824674698930746,-1.1162097951917276,1.0
1.2344859518148934,2.506748364978396,2.0
2.5177436271214018,3.1218840313117955,2.0
0.4652931388766852,2.4298580419138887,2.0
2.43011135684356,6.139262021857078,2.0
2.304944166169652,1.4115109723871444,2.0
2.2565630608066654,0.9560676436233471,2.0
2.2542354864661895,3.1222504111148828,2.0
1.2133107804078418,0.5956762688559032,2.0
2.1804505234146845,0.20163857625957538,2.0
1.836328616981247,1.5240602171799147,2.0
0.9868158734748982,2.0049508063643526,2.0
1.750646423665279,2.4588149230636303,2.0
3.572231418852376,0.7874417166813816,2.0
-0.19177956624165038,1.9213673420116708,2.0
2.455592514392524,1.040895489455412,2.0
1.7617846756297157,2.6046706767822965,2.0
-0.7842383743841288,3.6068924828823907,2.0
1.6676614659609506,3.349686092870523,2.0
3.3130715281669048,2.669714762756493,2.0
0.6086254705509693,1.6197448953037838,2.0
3.148977177596441,3.0500322501553163,2.0
2.6300633988987956,2.1759742231654364,2.0
2.136181324756357,1.3680359952764913,2.0
2.128868360142852,2.5228245357261176,2.0
1.101682137716365,0.7719336118554665,2.0
1.0955539503012381,3.3272221883000332,2.0
1.7047170608486546,0.07283968498561166,2.0
0.5389300026454984,2.893596618379948,2.0
2.7414943161125747,1.8289046904666186,2.0
3.140443346180228,2.0333038028918686,2.0
1.1639842576479271,0.6615111273366652,2.0
1.9581192199857056,2.3393119574327015,2.0
1.4468952994797843,2.394324415754596,2.0
1.4800021683157074,2.907422440910219,2.0
1.391260018179807,2.2325900201525153,2.0
1.413461497692583,1.630357531125563,2.0
1.957666040573853,2.6958878600039986,2.0
3.1851814198742785,1.0573136034157473,2.0
2.4909087491644666,1.8547552929571678,2.0
1.8171733820827018,0.9676766921805804,2.0
1.9685698484697407,3.065036787058313,2.0
3.521172082602486,1.9840342001910465,2.0
2.0973519878520697,1.8032009468109618,2.0
2.339188711330993,1.969107931629188,2.0
2.7309315128245837,1.6055125004797424,2.0
2.4939807079322387,2.168447386912395,2.0
1.4105517201191364,1.4686315518196746,2.0
3.7395218583032372,0.5733683846528892,2.0
0.4023700153307894,1.3480019390261855,2.0
1.351389641410421,1.3557561675544654,2.0
1.1065934679053764,3.0705104544882316,2.0
0.5242198601586023,2.3793406835785067,2.0
2.3009843828884224,3.295586102697067,2.0
1.141815891312758,2.383836631908996,2.0
2.6472893513432414,0.8394319560121557,2.0
2.0461368458430407,2.7651919903475224,2.0
0.744079315735626,1.9073984141667792,2.0
-0.3045696779629554,1.55186168244967,2.0
1.853679243747498,-0.247999858960688,2.0
2.865948388676113,2.3451467591118336,2.0
0.8239975204927399,3.0545769958383877,2.0
1.307800162626085,1.4687092346164956,2.0
1.0397577223174088,2.493092043059314,2.0
2.682770218641067,1.5381878347942357,2.0
1.1941615058607185,0.7959409919387961,2.0
1.7012586648892412,1.4080352655054527,2.0
-0.5531297029221403,0.6559015507781587,2.0
2.2995062078057975,1.2663699035482217,2.0
2.450002362015066,2.5641921229845943,2.0
1.9270535132569926,0.49002322528531805,2.0
2.8172570152953162,1.7946124804491828,2.0
4.854266974659887,3.417125115184458,2.0
1.4570261741425716,2.0441057767832365,2.0
2.552975747112411,2.8365174864014593,2.0
1.5955062082641525,2.5355083786172,2.0
2.718739786706317,1.774879063063841,2.0
0.7201588446818594,2.268928386036616,2.0
1.2465021349825274,4.494063258921054,2.0
3.643877602473706,2.067301017648652,2.0
1.36133549888807,2.024981290061538,2.0
3.01770752634628,1.5405453236307878,2.0
1.3470648635181766,1.0610203110555754,2.0
3.238222077582985,1.422102153056465,2.0
1.2795208186443627,2.741381001464009,2.0
2.565794245255746,2.370992320865615,2.0
3.3242492903586705,1.1492324694139988,2.0
2.747996142807115,3.279351495325647,2.0
1.9654237761732642,2.0765459086937215,2.0
2.9480929187056883,0.1425689543283024,2.0
0.9133738985437367,1.8040484390275713,2.0
2.2965269425259964,3.1165014798068813,2.0
1.9112327282311898,0.400531438815938,2.0
1.768672166977986,1.7156212315580428,2.0
3.8776148057514677,2.1424253392148436,2.0
2.3781139107451703,2.2002697821026342,2.0
0.8368405485261892,2.66766521943397,2.0
2.159799635252118,2.3738382979317447,2.0
1.7266135873628663,1.3120385200490579,2.0
2.6400726941759314,0.8220625048460088,2.0
0.7325594769740129,2.1459298730270633,2.0
2.3841188074745516,1.6638150717113989,2.0
3.0807324378257093,1.711724155394086,2.0
3.0155129425328853,2.2126274450977,2.0
1.4590807924523603,2.4316906261027955,2.0
1.7738411729570414,2.1718228009843625,2.0
2.003962431593374,1.061237120689419,2.0
